
---------- Begin Simulation Statistics ----------
final_tick                                  410696000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 102638                       # Simulator instruction rate (inst/s)
host_mem_usage                                 705088                       # Number of bytes of host memory used
host_op_rate                                   161331                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     9.74                       # Real time elapsed on the host
host_tick_rate                               42152160                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     1000002                       # Number of instructions simulated
sim_ops                                       1571874                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000411                       # Number of seconds simulated
sim_ticks                                   410696000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                    813687                       # number of cc regfile reads
system.cpu.cc_regfile_writes                   672738                       # number of cc regfile writes
system.cpu.committedInsts                     1000002                       # Number of Instructions Simulated
system.cpu.committedOps                       1571874                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.821391                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.821391                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                     12487                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     6553                       # number of floating regfile writes
system.cpu.idleCycles                           61092                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                14158                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                   157024                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.370871                       # Inst execution rate
system.cpu.iew.exec_refs                       665824                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     134752                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  124077                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                563164                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                  4                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               204                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               153974                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts             2121581                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                531072                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             32040                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts               1947417                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    610                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  3253                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  12917                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  4111                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             55                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect         7511                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           6647                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                   2109570                       # num instructions consuming a value
system.cpu.iew.wb_count                       1922452                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.747523                       # average fanout of values written-back
system.cpu.iew.wb_producers                   1576953                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.340478                       # insts written-back per cycle
system.cpu.iew.wb_sent                        1933594                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                  2949850                       # number of integer regfile reads
system.cpu.int_regfile_writes                 1631860                       # number of integer regfile writes
system.cpu.ipc                               1.217446                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.217446                       # IPC: Total IPC of All Threads
system.mem_ctrls.wrQLenPdf::13                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::14                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::15                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::16                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::17                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::18                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::19                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::20                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::21                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::22                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::23                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::24                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::25                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::26                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::27                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::28                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::29                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::30                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::31                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::32                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::33                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::34                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::35                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::36                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::37                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::38                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::39                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::40                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::41                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::42                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::43                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::44                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::45                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::46                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::47                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::48                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::49                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::50                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::51                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::52                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::53                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::54                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::55                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::56                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::57                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::58                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::59                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::60                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::61                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::62                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::63                      0                       # What write queue length does an incoming req see
system.mem_ctrls.bytesReadWrQ                       0                       # Total number of bytes read from write queue
system.mem_ctrls.bytesReadSys                  152192                       # Total read bytes from the system interface side
system.mem_ctrls.bytesWrittenSys                    0                       # Total written bytes from the system interface side
system.mem_ctrls.avgRdBWSys                    370.57                       # Average system read bandwidth in MiByte/s
system.mem_ctrls.avgWrBWSys                      0.00                       # Average system write bandwidth in MiByte/s
system.mem_ctrls.totGap                     128041500                       # Total gap between requests
system.mem_ctrls.avgGap                      53844.20                       # Average gap between requests
system.mem_ctrls.requestorReadBytes::.cpu.inst        51648                       # Per-requestor bytes read from memory
system.mem_ctrls.requestorReadBytes::.cpu.data       100544                       # Per-requestor bytes read from memory
system.mem_ctrls.requestorReadRate::.cpu.inst 125757251.105440527201                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrls.requestorReadRate::.cpu.data 244813682.139587432146                       # Per-requestor bytes read from memory rate (Bytes/sec)
system.mem_ctrls.requestorReadAccesses::.cpu.inst          807                       # Per-requestor read serviced memory accesses
system.mem_ctrls.requestorReadAccesses::.cpu.data         1571                       # Per-requestor read serviced memory accesses
system.mem_ctrls.requestorReadTotalLat::.cpu.inst     20234000                       # Per-requestor read total memory access latency
system.mem_ctrls.requestorReadTotalLat::.cpu.data     41173750                       # Per-requestor read total memory access latency
system.mem_ctrls.requestorReadAvgLat::.cpu.inst     25073.11                       # Per-requestor read average memory access latency
system.mem_ctrls.requestorReadAvgLat::.cpu.data     26208.63                       # Per-requestor read average memory access latency
system.mem_ctrls.dram.bytes_read::.cpu.inst        51648                       # Number of bytes read from this memory
system.mem_ctrls.dram.bytes_read::.cpu.data       100544                       # Number of bytes read from this memory
system.mem_ctrls.dram.bytes_read::total        152192                       # Number of bytes read from this memory
system.mem_ctrls.dram.bytes_inst_read::.cpu.inst        51648                       # Number of instructions bytes read from this memory
system.mem_ctrls.dram.bytes_inst_read::total        51648                       # Number of instructions bytes read from this memory
system.mem_ctrls.dram.num_reads::.cpu.inst          807                       # Number of read requests responded to by this memory
system.mem_ctrls.dram.num_reads::.cpu.data         1571                       # Number of read requests responded to by this memory
system.mem_ctrls.dram.num_reads::total           2378                       # Number of read requests responded to by this memory
system.mem_ctrls.dram.bw_read::.cpu.inst    125757251                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.dram.bw_read::.cpu.data    244813682                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.dram.bw_read::total        370570933                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.dram.bw_inst_read::.cpu.inst    125757251                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.dram.bw_inst_read::total    125757251                       # Instruction read bandwidth from this memory (bytes/s)
system.mem_ctrls.dram.bw_total::.cpu.inst    125757251                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.dram.bw_total::.cpu.data    244813682                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.dram.bw_total::total       370570933                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.dram.readBursts                 2378                       # Number of DRAM read bursts
system.mem_ctrls.dram.writeBursts                   0                       # Number of DRAM write bursts
system.mem_ctrls.dram.perBankRdBursts::0          149                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::1          161                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::2          142                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::3          185                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::4           94                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::5           66                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::6           97                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::7          123                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::8          102                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::9          151                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::10          142                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::11          188                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::12          164                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::13          211                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::14          226                       # Per bank write bursts
system.mem_ctrls.dram.perBankRdBursts::15          177                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::0            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::1            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::2            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::3            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::4            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::5            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::6            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::7            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::8            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::9            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::10            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::11            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::12            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::13            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::14            0                       # Per bank write bursts
system.mem_ctrls.dram.perBankWrBursts::15            0                       # Per bank write bursts
system.mem_ctrls.dram.totQLat                16820250                       # Total ticks spent queuing
system.mem_ctrls.dram.totBusLat              11890000                       # Total ticks spent in databus transfers
system.mem_ctrls.dram.totMemAccLat           61407750                       # Total ticks spent from burst creation until serviced by the DRAM
system.mem_ctrls.dram.avgQLat                 7073.28                       # Average queueing delay per DRAM burst
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst
system.mem_ctrls.dram.avgMemAccLat           25823.28                       # Average memory access latency per DRAM burst
system.mem_ctrls.dram.readRowHits                2011                       # Number of row buffer hits during reads
system.mem_ctrls.dram.writeRowHits                  0                       # Number of row buffer hits during writes
system.mem_ctrls.dram.readRowHitRate            84.57                       # Row buffer hit rate for reads
system.mem_ctrls.dram.writeRowHitRate             nan                       # Row buffer hit rate for writes
system.mem_ctrls.dram.bytesPerActivate::samples          367                       # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::mean   414.692098                       # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::gmean   260.662668                       # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::stdev   362.001525                       # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::0-127           86     23.43%     23.43% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::128-255           81     22.07%     45.50% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::256-383           49     13.35%     58.86% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::384-511           30      8.17%     67.03% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::512-639           21      5.72%     72.75% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::640-767           10      2.72%     75.48% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::768-895           12      3.27%     78.75% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::896-1023            7      1.91%     80.65% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::1024-1151           71     19.35%    100.00% # Bytes accessed per row activation
system.mem_ctrls.dram.bytesPerActivate::total          367                       # Bytes accessed per row activation
system.mem_ctrls.dram.bytesRead                152192                       # Total number of bytes read from DRAM
system.mem_ctrls.dram.bytesWritten                  0                       # Total number of bytes written to DRAM
system.mem_ctrls.dram.avgRdBW              370.570933                       # Average DRAM read bandwidth in MiBytes/s
system.mem_ctrls.dram.avgWrBW                       0                       # Average DRAM write bandwidth in MiBytes/s
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s
system.mem_ctrls.dram.busUtil                    2.90                       # Data bus utilization in percentage
system.mem_ctrls.dram.busUtilRead                2.90                       # Data bus utilization in percentage for reads
system.mem_ctrls.dram.busUtilWrite               0.00                       # Data bus utilization in percentage for writes
system.mem_ctrls.dram.pageHitRate               84.57                       # Row buffer hit rate, read and write combined
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.mem_ctrls.dram.rank0.actEnergy         1242360                       # Energy for activate commands per rank (pJ)
system.mem_ctrls.dram.rank0.preEnergy          660330                       # Energy for precharge commands per rank (pJ)
system.mem_ctrls.dram.rank0.readEnergy        7261380                       # Energy for read commands per rank (pJ)
system.mem_ctrls.dram.rank0.writeEnergy             0                       # Energy for write commands per rank (pJ)
system.mem_ctrls.dram.rank0.refreshEnergy 31961280.000000                       # Energy for refresh commands per rank (pJ)
system.mem_ctrls.dram.rank0.actBackEnergy     59569560                       # Energy for active background per rank (pJ)
system.mem_ctrls.dram.rank0.preBackEnergy    107543520                       # Energy for precharge background per rank (pJ)
system.mem_ctrls.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrls.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrls.dram.rank0.totalEnergy     208238430                       # Total energy per rank (pJ)
system.mem_ctrls.dram.rank0.averagePower   507.037882                       # Core power per rank (mW)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE    279037500                       # Time in different power states
system.mem_ctrls.dram.rank0.pwrStateTime::REF     13520000                       # Time in different power states
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrls.dram.rank0.pwrStateTime::ACT    118138500                       # Time in different power states
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrls.dram.rank1.actEnergy         1378020                       # Energy for activate commands per rank (pJ)
system.mem_ctrls.dram.rank1.preEnergy          732435                       # Energy for precharge commands per rank (pJ)
system.mem_ctrls.dram.rank1.readEnergy        9717540                       # Energy for read commands per rank (pJ)
system.mem_ctrls.dram.rank1.writeEnergy             0                       # Energy for write commands per rank (pJ)
system.mem_ctrls.dram.rank1.refreshEnergy 31961280.000000                       # Energy for refresh commands per rank (pJ)
system.mem_ctrls.dram.rank1.actBackEnergy     63045990                       # Energy for active background per rank (pJ)
system.mem_ctrls.dram.rank1.preBackEnergy    104616000                       # Energy for precharge background per rank (pJ)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ)
system.mem_ctrls.dram.rank1.totalEnergy     211451265                       # Total energy per rank (pJ)
system.mem_ctrls.dram.rank1.averagePower   514.860785                       # Core power per rank (mW)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE    271472500                       # Time in different power states
system.mem_ctrls.dram.rank1.pwrStateTime::REF     13520000                       # Time in different power states
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrls.dram.rank1.pwrStateTime::ACT    125703500                       # Time in different power states
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadResp               1917                       # Transaction distribution
system.membus.trans_dist::ReadExReq               461                       # Transaction distribution
system.membus.trans_dist::ReadExResp              461                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          1917                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port         4756                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total         4756                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                   4756                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port       152192                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total       152192                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                  152192                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              2378                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    2378    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                2378                       # Request fanout histogram
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.membus.reqLayer2.occupancy             2886500                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.7                       # Layer utilization (%)
system.membus.respLayer1.occupancy           12581250                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              3.1                       # Layer utilization (%)
system.tol2bus.trans_dist::ReadResp              2056                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty          295                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean          362                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict             412                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq              481                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp             481                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq           845                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq         1211                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         2052                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port         4091                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                  6143                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        77248                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       127168                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total                 204416                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                               0                       # Total snoops (count)
system.tol2bus.snoopTraffic                         0                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples             2537                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.001971                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.044359                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                   2532     99.80%     99.80% # Request fanout histogram
system.tol2bus.snoop_fanout::1                      5      0.20%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total               2537                       # Request fanout histogram
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED    410696000                       # Cumulative time (in ticks) in various power states
system.tol2bus.reqLayer0.occupancy            2460000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              0.6                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy           1267500                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.3                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy           2538000                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             0.6                       # Layer utilization (%)
system.voltage_domain.voltage                       1                       # Voltage in Volts

---------- End Simulation Statistics   ----------
